n
"(:Concept {domain: Computer science,name: International conference on machine learning})"
"(:Concept {domain: Computer science,name: International machine learning society})"
"(:Concept {domain: Computer science,name: Interpretable ai})"
"(:Concept {domain: Computer science,name: Interpretable models})"
"(:Concept {domain: Computer science,name: Into classifying machine learning models})"
"(:Concept {domain: Computer science,name: Intrusion detection})"
"(:Concept {domain: Finance,name: Issue such as bank fraud})"
"(:Concept {domain: Computer science,name: John hopfield})"
"(:Concept {domain: General science,name: Joint team})"
"(:Concept {domain: General science,name: Journal})"
"(:Concept {domain: Computer science,name: Journal of machine learning research})"
"(:Concept {domain: Statistics,name: K-fold-cross-validation method})"
"(:Concept {domain: Computer science,name: K-svd algorithm})"
"(:Concept {domain: Statistics,name: Kernel regression})"
"(:Concept {domain: Computer science,name: Kernel trick})"
"(:Concept {domain: Computer science,name: Knime})"
"(:Concept {domain: Computer science,name: Knowledge discovery and data mining})"
"(:Concept {domain: Computer science,name: Knowledge distillation})"
"(:Concept {domain: Computer science,name: Labelled data set})"
"(:Concept {domain: Computer science,name: Labelled input data})"
"(:Concept {domain: Computer science,name: Lack of access to data})"
"(:Concept {domain: Sociology,name: Lack of participation})"
"(:Concept {domain: Economics,name: Lack of resources})"
"(:Concept {domain: Computer science,name: Lack of suitable data})"
"(:Concept {domain: Computer science,name: Language models})"
"(:Concept {domain: Statistics,name: Large and representative sample of data})"
"(:Concept {domain: Computer science,name: Layers})"
"(:Concept {domain: Computer science,name: Learn a general rule that maps inputs to outputs})"
"(:Concept {domain: Computer science,name: Learn from data})"
"(:Concept {domain: Computer science,name: Learn from examples using a similarity function})"
"(:Concept {domain: Computer science,name: Learn the wrong lesson})"
"(:Concept {domain: Computer science,name: Learner})"
"(:Concept {domain: Computer science,name: Learner accuracy})"
"(:Concept {domain: Computer science,name: Learning algorithm})"
"(:Concept {domain: Computer science,name: Learning classifier systems})"
"(:Concept {domain: Computer science,name: Learning paradigm})"
"(:Concept {domain: Computer science,name: Learning problems})"
"(:Concept {domain: Computer science,name: Learning theory})"
"(:Concept {domain: Computer science,name: Leaves representing class labels})"
"(:Concept {domain: Computer science,name: Leo breiman})"
"(:Concept {domain: Statistics,name: Linear regression})"
"(:Concept {domain: General science,name: List})"
"(:Concept {domain: Computer science,name: List of datasets for machine-learning research})"
"(:Concept {domain: Computer science,name: Logic programming})"
"(:Concept {domain: Statistics,name: Logistic regression})"
"(:Concept {domain: Computer science,name: Loss functions})"
"(:Concept {domain: Computer science,name: Low-dimensional representation})"
"(:Concept {domain: Computer science,name: Low-dimensional representations from tensor representations})"
"(:Concept {domain: Computer science,name: Low-rank factorisation})"
"(:Concept {domain: Computer science,name: Machine learning algorithm})"
"(:Concept {domain: Sociology,name: Machine learning algorithm falsely flagged black defendants high risk twice as often as white defendants})"
"(:Concept {domain: Computer science,name: Machine learning algorithms})"
"(:Concept {domain: Computer science,name: Machine learning approaches})"
"(:Concept {domain: Computer science,name: Machine learning for pattern classification})"
"(:Concept {domain: Computer science,name: Machine learning model})"
"(:Concept {domain: Computer science,name: Machine learning programs})"
"(:Concept {domain: Computer science,name: Machine learning system})"
"(:Concept {domain: Computer science,name: Machine learning techniques})"
"(:Concept {domain: Finance,name: Machine learning to predict financial crisis})"
"(:Concept {domain: Computer science,name: Machine learning's vulnerability to biases})"
"(:Concept {domain: Computer science,name: Machine to learn features and use them})"
"(:Concept {domain: Computer science,name: Machine unlearning})"
"(:Concept {domain: Computer science,name: Machines learning from data})"
"(:Concept {domain: Computer science,name: Mackworth, alan})"
"(:Concept {domain: Computer science,name: Make predictions for future outcomes based on models})"
"(:Concept {domain: Computer science,name: Make predictions or classifications})"
"(:Concept {domain: Mathematics,name: Manifold hypothesis})"
"(:Concept {domain: Mathematics,name: Manifold hypothesis assumption})"
"(:Concept {domain: Computer science,name: Manifold learning})"
"(:Concept {domain: Computer science,name: Manifold learning algorithms})"
"(:Concept {domain: Computer science,name: Manifold regularisation})"
"(:Concept {domain: Computer science,name: Manipulation or evasion})"
"(:Concept {domain: Computer science,name: Manual feature engineering})"
"(:Concept {domain: Computer science,name: Many machine learning methods})"
"(:Concept {domain: General science,name: Many systems})"
"(:Concept {domain: Computer science,name: Market basket analysis})"
"(:Concept {domain: Computer science,name: Match function complexity})"
"(:Concept {domain: Mathematics,name: Mathematical criterion})"
"(:Concept {domain: Mathematics,name: Mathematical model})"
"(:Concept {domain: Mathematics,name: Mathematical programming})"
"(:Concept {domain: Mathematics,name: Mathematical theory})"
"(:Concept {domain: Mathematics,name: Matrix factorisation})"
"(:Concept {domain: Computer science,name: Matrix multiplication units and high-bandwidth memory})"
"(:Concept {domain: Computer science,name: Maximize cumulative reward})"
"(:Concept {domain: Computer science,name: Maximize rewards})"
"(:Concept {domain: Psychology,name: Means towards an end})"
"(:Concept {domain: Medicine,name: Medical diagnosis})"
"(:Concept {domain: Medicine,name: Medical diagnostics})"
"(:Concept {domain: Medicine,name: Medicine})"
"(:Concept {domain: Computer science,name: Memory matrix w})"
"(:Concept {domain: Computer science,name: Meta-learning})"
"(:Concept {domain: Computer science,name: Methods and models borrowed from fuzzy logic})"
"(:Concept {domain: Statistics,name: Methods and models borrowed from probability theory})"
"(:Concept {domain: Statistics,name: Methods and models borrowed from statistics})"
"(:Concept {domain: Computer science,name: Methods such as mutation and crossover})"
"(:Concept {domain: Computer science,name: Michael i. jordan})"
"(:Concept {domain: Computer science,name: Microsoft tay})"
"(:Concept {domain: Computer science,name: Microsoft's bing chat chatbot})"
"(:Concept {domain: History,name: Mid-1980s})"
"(:Concept {domain: Computer science,name: Minimisation of some loss function})"
"(:Concept {domain: Statistics,name: Misclassification})"
"(:Concept {domain: Computer science,name: Mloss})"
"(:Concept {domain: Computer science,name: Model based on connected units or nodes})"
"(:Concept {domain: Computer science,name: Model inference system})"
"(:Concept {domain: Computer science,name: Model optimisation})"
"(:Concept {domain: Computer science,name: Model representing normal behaviour})"
"(:Concept {domain: Statistics,name: Model selection})"
"(:Concept {domain: Computer science,name: Model that predicts whether new example falls into category})"
"(:Concept {domain: Computer science,name: Model's internal parameters})"
"(:Concept {domain: Computer science,name: Models on embedded systems})"
"(:Concept {domain: Computer science,name: Modern machine learning})"
"(:Concept {domain: Computer science,name: More efficient methods for training deep neural networks})"
"(:Concept {domain: Computer science,name: Multi-agent systems})"
"(:Concept {domain: Computer science,name: Multilayer perceptrons})"
"(:Concept {domain: Computer science,name: Multilinear subspace learning algorithms})"
"(:Concept {domain: Computer science,name: Multiple decision trees})"
"(:Concept {domain: Statistics,name: Multiple dependent variables})"
"(:Concept {domain: Computer science,name: Multiple hidden layers})"
"(:Concept {domain: Computer science,name: Multiple levels of representation})"
"(:Concept {domain: Statistics,name: Multiple regressor tasks})"
"(:Concept {domain: Statistics,name: Multivariate linear regression})"
"(:Concept {domain: Statistics,name: N instances with replacement})"
"(:Concept {domain: Computer science,name: Nature machine intelligence})"
"(:Concept {domain: Computer science,name: Need for mathematically and computationally convenient input})"
"(:Concept {domain: General science,name: Negative results})"
"(:Concept {domain: Computer science,name: Netflix prize})"
"(:Concept {domain: Computer science,name: Network architecture search})"
"(:Concept {domain: Computer science,name: Neural computation})"
"(:Concept {domain: Computer science,name: Neural network capable of self-learning})"
"(:Concept {domain: Computer science,name: Neural networks research})"
"(:Concept {domain: Computer science,name: Neural networks to surpass many previous machine learning approaches in performance})"
"(:Concept {domain: Computer science,name: Neuromorphic computing})"
"(:Concept {domain: Biology,name: Neurons in biological brain})"
"(:Concept {domain: Computer science,name: Nilsson's book})"
"(:Concept {domain: Computer science,name: Nilsson, nils})"
"(:Concept {domain: Computer science,name: No labels})"
"(:Concept {domain: Computer science,name: Noisy, limited, or imprecise labels})"
"(:Concept {domain: Mathematics,name: Non-linear function of sum of inputs})"
"(:Concept {domain: Mathematics,name: Non-linear systems})"
"(:Concept {domain: Mathematics,name: Non-linearity})"
"(:Concept {domain: Computer science,name: Non-pattern perturbations})"
"(:Concept {domain: Computer science,name: Non-probabilistic, binary, linear classifier})"
"(:Concept {domain: Computer science,name: Norvig, peter})"
"(:Concept {domain: Statistics,name: Observations to conclusions})"
"(:Concept {domain: Computer science,name: One input (situation)})"
"(:Concept {domain: Computer science,name: One output (action)})"
"(:Concept {domain: Statistics,name: Only significant or theoretically relevant variables})"
"(:Concept {domain: Mathematics,name: Operations research})"
"(:Concept {domain: Mathematics,name: Optimisation})"
"(:Concept {domain: Computer science,name: Optimise smartphone performance})"
"(:Concept {domain: Statistics,name: Ordinary least squares})"
"(:Concept {domain: General science,name: Out of favor})"
"(:Concept {domain: Statistics,name: Outlier detection})"
"(:Concept {domain: Statistics,name: Outliers, novelties, noise, deviations, exceptions})"
"(:Concept {domain: Computer science,name: Outputs are restricted to a limited set of values})"
"(:Concept {domain: Computer science,name: Outputs can take any numerical value})"
"(:Concept {domain: General science,name: Outside the ai/cs field})"
"(:Concept {domain: General science,name: Outside the field of ai})"
"(:Concept {domain: Statistics,name: Overfitting})"
"(:Concept {domain: Statistics,name: Overfitting and bias})"
"(:Concept {domain: Computer science,name: Parameter sharing})"
"(:Concept {domain: Computer science,name: Pattern recognition})"
"(:Concept {domain: Computer science,name: Perceptrons and other models})"
"(:Concept {domain: Computer science,name: Perform a certain goal})"
"(:Concept {domain: Computer science,name: Perform action a in situation s})"
"(:Concept {domain: Computer science,name: Perform non-linear classification})"
"(:Concept {domain: Computer science,name: Perform tasks without explicit instructions})"
"(:Concept {domain: Computer science,name: Performance of genetic and evolutionary algorithms})"
"(:Concept {domain: Computer science,name: Physical neural networks})"
"(:Concept {domain: Sociology,name: Pick up biases already present in society})"
"(:Concept {domain: Computer science,name: Picking the best model for a task})"
"(:Concept {domain: Computer science,name: Pioneer in artificial intelligence})"
"(:Concept {domain: Computer science,name: Pioneer in computer gaming})"
"(:Concept {domain: Computer science,name: Platt scaling})"
"(:Concept {domain: Recreation,name: Playing games})"
"(:Concept {domain: Statistics,name: Polynomial regression})"
"(:Concept {domain: Computer science,name: Poole, david})"
"(:Concept {domain: Computer science,name: Popular method of dimensionality reduction})"
"(:Concept {domain: Computer science,name: Popular surrogate models})"
"(:Concept {domain: Statistics,name: Population inferences from a sample})"
"(:Concept {domain: General science,name: Positive results})"
"(:Concept {domain: Statistics,name: Possibility theories})"
"(:Concept {domain: Statistics,name: Pre-defined covariance function})"
"(:Concept {domain: Business,name: Predict needs of new customer groups})"
"(:Concept {domain: Psychology,name: Predict pro-environmental behaviour})"
"(:Concept {domain: Statistics,name: Predicting person's height})"
"(:Concept {domain: Chemistry,name: Prediction of solvent effects})"
"(:Concept {domain: Computer science,name: Predictions to improve accuracy})"
"(:Concept {domain: Computer science,name: Predictive analytics})"
"(:Concept {domain: Computer science,name: Preprocessing})"
"(:Concept {domain: Computer science,name: Presence or absence of commonalities})"
"(:Concept {domain: Computer science,name: Preserve information in input})"
"(:Concept {domain: Computer science,name: Primarily make judgements from spatial relationships})"
"(:Concept {domain: Statistics,name: Principal component analysis})"
"(:Concept {domain: Law,name: Privacy problems})"
"(:Concept {domain: Statistics,name: Probabilistic bounds on performance})"
"(:Concept {domain: Statistics,name: Probabilistic reasoning})"
"(:Concept {domain: Statistics,name: Probabilistic relationships})"
"(:Concept {domain: Statistics,name: Probabilistic systems})"
"(:Concept {domain: Statistics,name: Probabilities})"
"(:Concept {domain: Statistics,name: Probability theories})"
"(:Concept {domain: Computer science,name: Probably approximately correct learning})"
"(:Concept {domain: Computer science,name: Probably approximately correct learning model})"
"(:Concept {domain: Computer science,name: Problem of learning without external reward})"
"(:Concept {domain: General science,name: Process})"
"(:Concept {domain: Biology,name: Process of natural selection})"
"(:Concept {domain: Computer science,name: Process of reducing dimension of feature set})"
"(:Concept {domain: Statistics,name: Process of reducing number of random variables})"
"(:Concept {domain: Computer science,name: Process signal and signal additional neurons})"
"(:Concept {domain: Computer science,name: Produce hostile and offensive responses})"
"(:Concept {domain: Computer science,name: Program that calculated the winning chance in checkers})"
"(:Concept {domain: Computer science,name: Programming paradigm})"
"(:Concept {domain: Computer science,name: Prolog program})"
"(:Concept {domain: Sociology,name: Propublica experiment})"
"(:Concept {domain: Medicine,name: Provide patients with unnecessary tests or medication})"
"(:Concept {domain: Computer science,name: Pruning})"
"(:Concept {domain: Computer science,name: Punched tape memory})"
"(:Concept {domain: Computer science,name: Quantisation})"
"(:Concept {domain: Chemistry,name: Quantum chemistry})"
"(:Concept {domain: Computer science,name: Quest for artificial intelligence})"
"(:Concept {domain: Linguistics,name: Racist and sexist language})"
"(:Concept {domain: Computer science,name: Rakesh agrawal})"
"(:Concept {domain: Statistics,name: Random forest regression})"
"(:Concept {domain: Computer science,name: Rapidminer})"
"(:Concept {domain: Statistics,name: Rare items, events, or observations})"
"(:Concept {domain: Business,name: Raytheon company})"
"(:Concept {domain: Mathematics,name: Real number})"
"(:Concept {domain: Computer science,name: Real-world data})"
"(:Concept {domain: General science,name: Rebellion research})"
"(:Concept {domain: Computer science,name: Receive consequence situation s'})"
"(:Concept {domain: Statistics,name: Receiver operating characteristic})"
"(:Concept {domain: Computer science,name: Reduce overfitting})"
"(:Concept {domain: Computer science,name: Regression algorithms})"
"(:Concept {domain: Statistics,name: Regression analysis})"
"(:Concept {domain: Computer science,name: Regression trees})"
"(:Concept {domain: Statistics,name: Regularisation method})"
"(:Concept {domain: Statistics,name: Regularisation methods})"
"(:Concept {domain: Computer science,name: Regularities between products})"
"(:Concept {domain: Computer science,name: Reinforcement learning algorithms})"
"(:Concept {domain: Statistics,name: Reinventions of the generalised linear models of statistics})"
"(:Concept {domain: General science,name: Related field of study})"
"(:Concept {domain: Statistics,name: Relationships between input variables and output variables})"
"(:Concept {domain: Computer science,name: Relationships between pixels})"
"(:Concept {domain: Statistics,name: Relationships between variables})"
"(:Concept {domain: Philosophy,name: Replacing \""can machines think?\"" with \""can machines do what we can do?\""})"
"(:Concept {domain: General science,name: Report})"
"(:Concept {domain: Computer science,name: Representation learning})"
"(:Concept {domain: Computer science,name: Representation that disentangles underlying factors})"
"(:Concept {domain: Computer science,name: Researcher in connectionism})"
"(:Concept {domain: Computer science,name: Responsible data collection})"
"(:Concept {domain: General science,name: Reviewer burden})"
"(:Concept {domain: Statistics,name: Ridge regression})"
"(:Concept {domain: Computer science,name: Rift between ai and machine learning})"
"(:Concept {domain: Computer science,name: Risk of data breaches})"
"(:Concept {domain: Computer science,name: Robot learning})"
"(:Concept {domain: Computer science,name: Rudimentary reinforcement learning})"
"(:Concept {domain: Computer science,name: Rule-based machine learning})"
"(:Concept {domain: Computer science,name: Rule-based machine learning algorithm})"
"(:Concept {domain: Computer science,name: Rule-based machine learning approach})"
"(:Concept {domain: Computer science,name: Rule-based machine learning method})"
"(:Concept {domain: Computer science,name: Rule-based models})"
"(:Concept {domain: Linguistics,name: Rules})"
"(:Concept {domain: Computer science,name: Russell, stuart j.})"
"(:Concept {domain: Statistics,name: Same cluster are similar})"
"(:Concept {domain: Computer science,name: Search algorithm})"
"(:Concept {domain: Computer science,name: Self-learning})"
"(:Concept {domain: Computer science,name: Self-learning algorithm})"
"(:Concept {domain: Computer science,name: Self-learning system})"
"(:Concept {domain: Computer science,name: Self-supervised learning})"
"(:Concept {domain: Computer science,name: Self-teaching computers})"
"(:Concept {domain: Computer science,name: Semi-supervised anomaly detection techniques})"
"(:Concept {domain: Computer science,name: Semi-supervised learning})"
"(:Concept {domain: Statistics,name: Sensitivity})"
"(:Concept {domain: Statistics,name: Sequences of variables})"
"(:Concept {domain: Statistics,name: Set of random variables and their conditional independence})"
"(:Concept {domain: Science,name: Settling on bad, overly complex theory})"
"(:Concept {domain: Engineering,name: Signal})"
"(:Concept {domain: Engineering,name: Signals})"
"(:Concept {domain: Computer science,name: Similarity learning})"
"(:Concept {domain: Computer science,name: Simulation-based optimisation})"
"(:Concept {domain: Statistics,name: Single line to best fit data})"
"(:Concept {domain: Computer science,name: Single output data})"
"(:Concept {domain: Engineering,name: Site characterization})"
"(:Concept {domain: Computer science,name: Situation where algorithm or process is opaque})"
"(:Concept {domain: Statistics,name: Skewed or undesired predictions})"
"(:Concept {domain: Computer science,name: Social network filtering})"
"(:Concept {domain: Sociology,name: Society})"
"(:Concept {domain: Computer science,name: Software suite})"
"(:Concept {domain: Computer science,name: Solomonoff's theory of inductive inference})"
"(:Concept {domain: Computer science,name: Solve problems in same way as human brain})"
"(:Concept {domain: General science,name: Something to watch out for})"
"(:Concept {domain: General science,name: Sometimes reported})"
"(:Concept {domain: Engineering,name: Sonar signals})"
"(:Concept {domain: Computer science,name: Sparse coding algorithms})"
"(:Concept {domain: Computer science,name: Sparse dictionary learning})"
"(:Concept {domain: Mathematics,name: Sparse matrix})"
"(:Concept {domain: Computer science,name: Sparse representation})"
"(:Concept {domain: Computer science,name: Special type of unsupervised learning})"
"(:Concept {domain: Computer science,name: Specialized hardware accelerators})"
"(:Concept {domain: Statistics,name: Specificity})"
"(:Concept {domain: Linguistics,name: Speech patterns})"
"(:Concept {domain: Publishing,name: Springer nature})"
"(:Concept {domain: Medicine,name: St. george's medical school})"
"(:Concept {domain: Computer science,name: State evaluation of self-learning agent})"
"(:Concept {domain: Statistics,name: Statistical algorithms})"
"(:Concept {domain: Statistics,name: Statistical classification})"
"(:Concept {domain: Statistics,name: Statistical learning})"
"(:Concept {domain: Statistics,name: Statistical line of research})"
"(:Concept {domain: Physics,name: Statistical physics})"
"(:Concept {domain: Statistics,name: Statistics})"
"(:Concept {domain: General science,name: Statistics are closely related fields})"
"(:Concept {domain: Statistics,name: Statistics in principal goal})"
"(:Concept {domain: Statistics,name: Stochastic process})"
"(:Concept {domain: Statistics,name: Strategy to update evidence})"
"(:Concept {domain: Engineering,name: Strength of signal})"
"(:Concept {domain: Computer science,name: Strongly np-hard})"
"(:Concept {domain: Biology,name: Structure and functionality of biological neural networks})"
"(:Concept {domain: Computer science,name: Structures in unlabelled data})"
"(:Concept {domain: Statistics,name: Study of statistical algorithms})"
"(:Concept {domain: Computer science,name: Subdiscipline in machine learning})"
"(:Concept {domain: Computer science,name: Subdiscipline of artificial intelligence})"
"(:Concept {domain: Computer science,name: Supervised anomaly detection techniques})"
"(:Concept {domain: Computer science,name: Supervised dictionary learning})"
"(:Concept {domain: Computer science,name: Supervised feature learning})"
"(:Concept {domain: Computer science,name: Supervised learning algorithms})"
"(:Concept {domain: Computer science,name: Supervised learning methods})"
"(:Concept {domain: Computer science,name: Supervised methods})"
"(:Concept {domain: Computer science,name: Support-vector machines})"
"(:Concept {domain: Computer science,name: Support-vector networks})"
"(:Concept {domain: Computer science,name: Svm in probabilistic classification setting})"
"(:Concept {domain: Computer science,name: Svm training algorithm})"
"(:Concept {domain: Computer science,name: Swarm intelligence})"
"(:Concept {domain: Computer science,name: Symbolic approaches})"
"(:Concept {domain: Computer science,name: Symbolic/knowledge-based learning})"
"(:Concept {domain: Linguistics,name: Synonym})"
"(:Concept {domain: Politics,name: Systems might not be designed in public's interest})"
"(:Concept {domain: Computer science,name: Systems trained on biased datasets})"
"(:Concept {domain: Engineering,name: Tackling solvable problems of a practical nature})"
"(:Concept {domain: Statistics,name: Target variable that can take continuous values})"
"(:Concept {domain: Mathematics,name: Tensor computations})"
"(:Concept {domain: Computer science,name: Tensor processing units})"
"(:Concept {domain: Computer science,name: Term data science})"
"(:Concept {domain: Computer science,name: Term machine learning})"
"(:Concept {domain: Computer science,name: The master algorithm})"
"(:Concept {domain: Psychology,name: The organization of behavior})"
"(:Concept {domain: Statistics,name: Then overfitting occurs})"
"(:Concept {domain: Computer science,name: Theoretical and practical problems of data acquisition and representation})"
"(:Concept {domain: Computer science,name: Theoretical foundation for inductive machine learning})"
"(:Concept {domain: Computer science,name: Theoretical neural structure})"
"(:Concept {domain: Statistics,name: Theory of belief functions})"
"(:Concept {domain: General science,name: Three broad categories})"
"(:Concept {domain: Mathematics,name: Threshold})"
"(:Concept {domain: Computer science,name: To perform tasks by considering examples})"
"(:Concept {domain: Computer science,name: Tom m. mitchell})"
"(:Concept {domain: Computer science,name: Tom m. mitchell's definition})"
"(:Concept {domain: Computer science,name: Tomasz imieliński})"
"(:Concept {domain: Computer science,name: Tool for classification model assessment})"
"(:Concept {domain: Computer science,name: Tools for classification model assessment})"
"(:Concept {domain: Computer science,name: Topic modelling})"
"(:Concept {domain: Computer science,name: Tpus})"
"(:Concept {domain: Computer science,name: Training data})"
"(:Concept {domain: Computer science,name: Training example})"
"(:Concept {domain: Computer science,name: Training example as linear combination of basis functions})"
"(:Concept {domain: Computer science,name: Training example by array or vector})"
"(:Concept {domain: Computer science,name: Training examples})"
"(:Concept {domain: Computer science,name: Training models})"
"(:Concept {domain: Computer science,name: Training process})"
"(:Concept {domain: Statistics,name: Trendline fitting})"
"(:Concept {domain: Statistics,name: True negative rate})"
"(:Concept {domain: Statistics,name: True positive rate})"
"(:Concept {domain: General science,name: Two objectives})"
"(:Concept {domain: Statistics,name: Two statistical modelling paradigms})"
"(:Concept {domain: Mathematics,name: Type of mathematical model})"
"(:Concept {domain: Computer science,name: Type of supervised-learning algorithm})"
"(:Concept {domain: Engineering,name: Uber self-driving car})"
"(:Concept {domain: Statistics,name: Unknown probability distribution})"
"(:Concept {domain: Computer science,name: Unlabelled data with labelled data})"
"(:Concept {domain: Computer science,name: Unlabelled input data})"
"(:Concept {domain: Computer science,name: Unsupervised and supervised learning})"
"(:Concept {domain: Computer science,name: Unsupervised anomaly detection techniques})"
"(:Concept {domain: Computer science,name: Unsupervised feature learning})"
"(:Concept {domain: Computer science,name: Unsupervised learning algorithms})"
"(:Concept {domain: Computer science,name: Unsupervised machine learning})"
"(:Concept {domain: Computer science,name: Update memory w'(a,s) = w(a,s) + v(s')})"
"(:Concept {domain: Engineering,name: Useful tool to investigate and predict evacuation decision making})"
"(:Concept {domain: Law,name: Users' privacy})"
"(:Concept {domain: Computer science,name: Using teaching strategies so that an artificial neural network learns to recognise characters})"
"(:Concept {domain: Finance,name: Utilise company characteristics to predict stock returns})"
"(:Concept {domain: Statistics,name: Variety of statistical methods})"
"(:Concept {domain: Business,name: Vinod khosla})"
"(:Concept {domain: Computer science,name: Visually and explicitly represent decisions})"
"(:Concept {domain: Computer science,name: Walter pitts})"
"(:Concept {domain: Computer science,name: Warren mcculloch})"
"(:Concept {domain: Biology,name: Way human brain processes light and sound})"
"(:Concept {domain: Computer science,name: Weakly supervised learning})"
"(:Concept {domain: Computer science,name: Web usage mining})"
"(:Concept {domain: Physics,name: Weight})"
"(:Concept {domain: Computer science,name: Weight that adjusts as learning proceeds})"
"(:Concept {domain: General science,name: Wrong tools and people})"
"(:Concept {domain: Computer science,name: Xai})"
"(:Concept {domain: Computer science,name: Yield guarantees of algorithm performance})"
"(:Concept {domain: Computer science,name: Yielded attempts to algorithmically define specific features})"
"(:Concept {domain: Statistics,name: 1.5% in error rate})"
"(:Concept {domain: Computer science,name: 100m deep belief network})"
"(:Concept {domain: History,name: 1673})"
"(:Concept {domain: History,name: 1920s})"
"(:Concept {domain: History,name: 1962})"
"(:Concept {domain: History,name: 1965})"
"(:Concept {domain: History,name: 1967})"
"(:Concept {domain: History,name: 1970})"
"(:Concept {domain: History,name: 1971 paper})"
"(:Concept {domain: History,name: 1979})"
"(:Concept {domain: History,name: 1980s})"
"(:Concept {domain: History,name: 1985})"
"(:Concept {domain: History,name: 1985–1995})"
"(:Concept {domain: History,name: 1986})"
"(:Concept {domain: History,name: 1987})"
"(:Concept {domain: Computer science,name: 1988 network})"
"(:Concept {domain: History,name: 1989})"
"(:Concept {domain: History,name: 1990})"
"(:Concept {domain: History,name: 1991})"
"(:Concept {domain: History,name: 1995})"
"(:Concept {domain: History,name: 1999})"
"(:Concept {domain: Computer science,name: 20 to 30 layers})"
"(:Concept {domain: History,name: 2000})"
"(:Concept {domain: History,name: 2004})"
"(:Concept {domain: History,name: 2014})"
"(:Concept {domain: History,name: 2015})"
"(:Concept {domain: Computer science,name: 2018 turing award})"
"(:Concept {domain: History,name: 2022})"
"(:Concept {domain: Computer science,name: 3 layers})"
"(:Concept {domain: Statistics,name: 49%})"
"(:Concept {domain: Computer science,name: 7-level cnn})"
"(:Concept {domain: Computer science,name: A few thousand to a few million units})"
"(:Concept {domain: Mathematics,name: Activation nonlinearity as a cumulative distribution function})"
"(:Concept {domain: Computer science,name: Adaptive preterminal networks})"
"(:Concept {domain: Computer science,name: Additional difficulties})"
"(:Concept {domain: Computer science,name: Adversarial neural networks})"
"(:Concept {domain: History,name: Adversarial neural networks in 1991})"
"(:Concept {domain: Computer science,name: Alex graves, santiago fernández, faustino gomez, and schmidhuber})"
"(:Concept {domain: Computer science,name: Alex krizhevsky, ilya sutskever, and geoffrey hinton})"
"(:Concept {domain: Computer science,name: Alex waibel})"
"(:Concept {domain: Computer science,name: Alexey ivakhnenko and lapa})"
"(:Concept {domain: Computer science,name: Alexnet})"
"(:Concept {domain: Computer science,name: Algorithm})"
"(:Concept {domain: Computer science,name: Algorithm optimizations})"
"(:Concept {domain: Computer science,name: Amari's learning rnn})"
"(:Concept {domain: History,name: Amari's learning rnn in 1982})"
"(:Concept {domain: Computer science,name: Amari's student saito})"
"(:Concept {domain: Mathematics,name: Analysis})"
"(:Concept {domain: Computer science,name: Andrew ng and jeff dean})"
"(:Concept {domain: Biology,name: Animal brains})"
"(:Concept {domain: Computer science,name: Anns for speech recognition})"
"(:Concept {domain: Computer science,name: Arbitrarily deep neural networks})"
"(:Concept {domain: History,name: Around 2010})"
"(:Concept {domain: History,name: Around for decades})"
"(:Concept {domain: Mathematics,name: Arrangements of edges})"
"(:Concept {domain: Artificial intelligence,name: Artificial curiosity})"
"(:Concept {domain: Computer science,name: Artificial neural network (ann)})"
"(:Concept {domain: Computer science,name: Artificial neural networks (anns)})"
"(:Concept {domain: Computer science,name: As learning proceeds})"
"(:Concept {domain: Computer science,name: Asr})"
"(:Concept {domain: Cognitive psychology,name: Attention})"
"(:Concept {domain: History,name: Backpropagation algorithm in 1986})"
"(:Concept {domain: History,name: Backpropagation in 1971})"
"(:Concept {domain: History,name: Backpropagation in 1986})"
"(:Concept {domain: Computer science,name: Backpropagation to neural networks})"
"(:Concept {domain: History,name: Backpropagation to neural networks in 1982})"
"(:Concept {domain: Computer science,name: Backpropagation-trained cnn to alphabet recognition})"
"(:Concept {domain: History,name: Backpropagation-trained cnn to alphabet recognition in 1988})"
"(:Concept {domain: Mathematics,name: Basic shapes})"
"(:Concept {domain: Computer science,name: Better features})"
"(:Concept {domain: Computer science,name: Better features than shallow models})"
"(:Concept {domain: Mathematics,name: Between 0 and 1})"
"(:Concept {domain: Computer science,name: Between input and output layers})"
"(:Concept {domain: Computer science,name: Between two types of systems})"
"(:Concept {domain: Biology,name: Biological neural networks})"
"(:Concept {domain: Biology,name: Biological neurons})"
"(:Concept {domain: Biology,name: Biological neuroscience})"
"(:Concept {domain: Biology,name: Biological systems})"
"(:Concept {domain: Computer science,name: Bishop})"
"(:Concept {domain: Artificial intelligence,name: Board game programs})"
"(:Concept {domain: Computer science,name: Boltzmann machine})"
"(:Concept {domain: Computer science,name: Boltzmann machine learning algorithm})"
"(:Concept {domain: History,name: Book in 1962})"
"(:Concept {domain: Computer science,name: Boolean threshold neurons})"
"(:Concept {domain: Medicine,name: Breast cancer detection})"
"(:Concept {domain: Medicine,name: Breast cancer detection in mammograms})"
"(:Concept {domain: History,name: Breast cancer detection in mammograms in 1991})"
"(:Concept {domain: Computer science,name: By considering examples})"
"(:Concept {domain: Computer science,name: By gradient descent})"
"(:Concept {domain: Computer science,name: Cap})"
"(:Concept {domain: Computer science,name: Cap of depth two})"
"(:Concept {domain: Computer science,name: Capacity of feedforward neural networks})"
"(:Concept {domain: Computer science,name: Capacity of networks with bounded width})"
